2025-04-07T08:31:14.687273 - New user added
2025-04-07T08:31:17.786136 - User accepted by admin
2025-04-07T08:31:22.612275 - Network activity reported
2025-04-07T08:31:24.479730 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 0.0%, Memory: 0.00010413851672386474%
  PID: 19400, Name: svchost.exe, CPU: 0.0%, Memory: 0.3786476468079722%
  PID: 20044, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.7071005285550417%
  PID: 20936, Name: conhost.exe, CPU: 0.0%, Memory: 0.1362131798748151%
  PID: 21000, Name: FileSyncHelper.exe, CPU: 0.0%, Memory: 0.3392312182279894%
  PID: 21260, Name: ApplicationFrameHost.exe, CPU: 0.0%, Memory: 0.6412329167271972%
  PID: 21384, Name: taskhostw.exe, CPU: 0.0%, Memory: 0.4589905124604339%
2025-04-07T08:32:25.817192 - Network activity reported
2025-04-07T08:32:32.695727 - Web activity reported
2025-04-07T08:32:33.748658 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 1034.6%, Memory: 0.00010413851672386474%
  PID: 4, Name: System, CPU: 3.7%, Memory: 0.13116246181370764%
  PID: 188, Name: , CPU: 0.0%, Memory: 0.5428220184231449%
  PID: 232, Name: Registry, CPU: 0.0%, Memory: 0.7705208852398753%
  PID: 792, Name: smss.exe, CPU: 0.0%, Memory: 0.018276309685038263%
  PID: 1068, Name: csrss.exe, CPU: 0.0%, Memory: 0.06357656445991942%
  PID: 1200, Name: wininit.exe, CPU: 0.0%, Memory: 0.06336828742647169%
  PID: 1208, Name: csrss.exe, CPU: 0.0%, Memory: 0.07211592283127634%
  PID: 1284, Name: services.exe, CPU: 0.3%, Memory: 0.13272453956456562%
  PID: 1312, Name: winlogon.exe, CPU: 0.0%, Memory: 0.11814514722322456%
  PID: 1340, Name: svchost.exe, CPU: 0.0%, Memory: 0.18521035199339345%
  PID: 1360, Name: LsaIso.exe, CPU: 0.0%, Memory: 0.043269553698765804%
  PID: 1376, Name: lsass.exe, CPU: 0.7%, Memory: 0.3764607379567711%
  PID: 1512, Name: svchost.exe, CPU: 0.0%, Memory: 0.45789705803483327%
  PID: 1528, Name: svchost.exe, CPU: 0.0%, Memory: 0.1901048622794151%
  PID: 1536, Name: McUICnt.exe, CPU: 0.0%, Memory: 0.08888222402381857%
  PID: 1540, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.07987424232720426%
  PID: 1548, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.0448837007079857%
  PID: 1568, Name: svchost.exe, CPU: 0.0%, Memory: 0.11502099172150862%
  PID: 1644, Name: svchost.exe, CPU: 6.9%, Memory: 0.21384844409245624%
  PID: 1660, Name: svchost.exe, CPU: 1.6%, Memory: 0.11590616911366146%
  PID: 1700, Name: svchost.exe, CPU: 0.0%, Memory: 0.12361241935122745%
  PID: 1796, Name: dwm.exe, CPU: 4.6%, Memory: 1.311364271845267%
  PID: 1836, Name: svchost.exe, CPU: 0.0%, Memory: 0.05644307606433469%
  PID: 1852, Name: svchost.exe, CPU: 0.0%, Memory: 0.12621588226932406%
  PID: 1892, Name: svchost.exe, CPU: 0.0%, Memory: 0.1345990328655952%
  PID: 1972, Name: svchost.exe, CPU: 0.0%, Memory: 0.14969911779055559%
  PID: 1988, Name: svchost.exe, CPU: 0.0%, Memory: 0.12454966600174225%
  PID: 1996, Name: svchost.exe, CPU: 0.0%, Memory: 0.13980595870178844%
  PID: 2016, Name: svchost.exe, CPU: 0.0%, Memory: 0.17677513213876042%
  PID: 2020, Name: svchost.exe, CPU: 0.0%, Memory: 0.1394414738932549%
  PID: 2064, Name: Grammarly.WebUI.exe, CPU: 0.1%, Memory: 0.530481604191367%
  PID: 2128, Name: svchost.exe, CPU: 0.0%, Memory: 0.38349008783563193%
  PID: 2156, Name: svchost.exe, CPU: 0.0%, Memory: 0.11522926875495634%
  PID: 2176, Name: svchost.exe, CPU: 0.0%, Memory: 0.08987153993269528%
  PID: 2228, Name: ms-teams.exe, CPU: 0.0%, Memory: 0.28966128426742976%
  PID: 2276, Name: svchost.exe, CPU: 0.0%, Memory: 0.16021710797966593%
  PID: 2428, Name: chrome.exe, CPU: 0.0%, Memory: 0.2784143244612524%
  PID: 2520, Name: svchost.exe, CPU: 0.1%, Memory: 0.10465920930748407%
  PID: 2584, Name: svchost.exe, CPU: 0.0%, Memory: 0.13600490284136738%
  PID: 2656, Name: amdfendrsr.exe, CPU: 0.0%, Memory: 0.08981947067433334%
  PID: 2704, Name: atiesrxx.exe, CPU: 0.0%, Memory: 0.08003045010229007%
  PID: 2752, Name: svchost.exe, CPU: 0.0%, Memory: 0.14282597568678052%
  PID: 2864, Name: svchost.exe, CPU: 0.0%, Memory: 0.3360549934679115%
  PID: 2876, Name: svchost.exe, CPU: 0.0%, Memory: 0.1376711191089492%
  PID: 2908, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.18328378943400195%
  PID: 2932, Name: cmd.exe, CPU: 0.0%, Memory: 0.054620652021667056%
  PID: 3036, Name: SynTPEnhService.exe, CPU: 0.0%, Memory: 0.1288193451874207%
  PID: 3048, Name: conhost.exe, CPU: 0.0%, Memory: 0.12647622856113372%
  PID: 3060, Name: svchost.exe, CPU: 0.0%, Memory: 0.09278741840096348%
  PID: 3144, Name: svchost.exe, CPU: 8.0%, Memory: 0.2976799500551674%
  PID: 3288, Name: SECOMN64.exe, CPU: 0.0%, Memory: 0.1178848009314149%
  PID: 3296, Name: RtkBtManServ.exe, CPU: 0.0%, Memory: 0.07612525572514513%
  PID: 3324, Name: atieclxx.exe, CPU: 0.3%, Memory: 0.15485397436838688%
  PID: 3332, Name: svchost.exe, CPU: 0.0%, Memory: 0.23441580114541954%
  PID: 3336, Name: svchost.exe, CPU: 0.0%, Memory: 0.06440967259371035%
  PID: 3348, Name: svchost.exe, CPU: 0.0%, Memory: 0.10455507079076021%
  PID: 3356, Name: HPSystemEventUtilityBackground.exe, CPU: 0.0%, Memory: 0.8737221553132252%
  PID: 3448, Name: MemCompression, CPU: 0.0%, Memory: 1.255077403556018%
  PID: 3504, Name: svchost.exe, CPU: 0.0%, Memory: 0.11892618609865353%
  PID: 3580, Name: TouchpointAnalyticsClientService.exe, CPU: 0.3%, Memory: 1.1453674761874264%
  PID: 3588, Name: SysInfoCap.exe, CPU: 0.0%, Memory: 0.4631039838710265%
  PID: 3596, Name: NetworkCap.exe, CPU: 0.0%, Memory: 0.12392483490139905%
  PID: 3604, Name: DiagsCap.exe, CPU: 0.0%, Memory: 0.2974716730217197%
  PID: 3612, Name: AppHelperCap.exe, CPU: 0.0%, Memory: 0.30825000950263964%
  PID: 3620, Name: svchost.exe, CPU: 0.0%, Memory: 0.11215718251160232%
  PID: 3628, Name: svchost.exe, CPU: 0.0%, Memory: 0.09674468203647035%
  PID: 3752, Name: dllhost.exe, CPU: 0.0%, Memory: 0.12330000380105587%
  PID: 3832, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.1180410087065007%
  PID: 3880, Name: svchost.exe, CPU: 0.0%, Memory: 0.22926094456758822%
  PID: 3892, Name: svchost.exe, CPU: 0.0%, Memory: 0.18510621347666958%
  PID: 3972, Name: hp-one-agent-service.exe, CPU: 0.1%, Memory: 0.47877683063796816%
  PID: 4000, Name: PEFService.exe, CPU: 0.0%, Memory: 0.07550042462480194%
  PID: 4196, Name: svchost.exe, CPU: 0.0%, Memory: 0.09002774770778108%
  PID: 4212, Name: Grammarly.Desktop.exe, CPU: 0.3%, Memory: 3.714256406731722%
  PID: 4360, Name: svchost.exe, CPU: 0.0%, Memory: 0.0788328571599656%
  PID: 4384, Name: svchost.exe, CPU: 0.0%, Memory: 0.12001964052425412%
  PID: 4396, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.41827235242140276%
  PID: 4400, Name: svchost.exe, CPU: 0.0%, Memory: 0.2804970947957297%
  PID: 4428, Name: svchost.exe, CPU: 0.0%, Memory: 0.15344810439261472%
  PID: 4456, Name: spoolsv.exe, CPU: 0.0%, Memory: 0.16880853560938475%
  PID: 4492, Name: svchost.exe, CPU: 0.0%, Memory: 0.3331391149996433%
  PID: 4564, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.19208349409716852%
  PID: 4620, Name: svchost.exe, CPU: 0.0%, Memory: 0.08747635404804638%
  PID: 4636, Name: svchost.exe, CPU: 0.0%, Memory: 0.07685422534221219%
  PID: 4648, Name: svchost.exe, CPU: 0.0%, Memory: 0.32111111631803696%
  PID: 4704, Name: svchost.exe, CPU: 0.0%, Memory: 0.2780498396527189%
  PID: 4724, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.16042538501311365%
  PID: 4736, Name: RtkWiFiManServ.exe, CPU: 0.3%, Memory: 0.10403437820714087%
  PID: 4880, Name: svchost.exe, CPU: 0.0%, Memory: 0.0683669362292172%
  PID: 4900, Name: HPCommRecovery.exe, CPU: 0.0%, Memory: 0.2755505152513461%
  PID: 4912, Name: nssm.exe, CPU: 0.0%, Memory: 0.06029620118311768%
  PID: 4920, Name: svchost.exe, CPU: 0.0%, Memory: 0.62056142115751%
  PID: 4932, Name: svchost.exe, CPU: 0.0%, Memory: 0.13787939614239691%
  PID: 4968, Name: MpDefenderCoreService.exe, CPU: 0.0%, Memory: 0.267167364655075%
  PID: 4984, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.06300380261793817%
  PID: 5000, Name: svchost.exe, CPU: 0.0%, Memory: 0.35891339788879983%
  PID: 5024, Name: mongod.exe, CPU: 1.3%, Memory: 2.044395291064551%
  PID: 5044, Name: mfemms.exe, CPU: 0.0%, Memory: 0.180940672807715%
  PID: 5068, Name: mysqld.exe, CPU: 0.0%, Memory: 0.17464029254592117%
  PID: 5088, Name: OfficeClickToRun.exe, CPU: 0.0%, Memory: 0.7069443207799558%
  PID: 5108, Name: svchost.exe, CPU: 0.0%, Memory: 0.09315190320949701%
  PID: 5176, Name: SECOCL64.exe, CPU: 0.0%, Memory: 0.09804641349551867%
  PID: 5192, Name: svchost.exe, CPU: 0.0%, Memory: 0.059671370082774504%
  PID: 5204, Name: svchost.exe, CPU: 0.0%, Memory: 0.311061749454184%
  PID: 5248, Name: MsMpEng.exe, CPU: 4.4%, Memory: 3.922273093887642%
  PID: 5296, Name: svchost.exe, CPU: 0.0%, Memory: 0.08133218156133837%
  PID: 5340, Name: wslservice.exe, CPU: 0.0%, Memory: 0.3223607785187233%
  PID: 5368, Name: taskhostw.exe, CPU: 0.0%, Memory: 0.11174062844470688%
  PID: 5472, Name: svchost.exe, CPU: 0.0%, Memory: 0.10476334782420793%
  PID: 5484, Name: expressvpnd.exe, CPU: 0.0%, Memory: 0.19161487077191114%
  PID: 5644, Name: conhost.exe, CPU: 0.0%, Memory: 0.0815404585947861%
  PID: 5916, Name: conhost.exe, CPU: 0.0%, Memory: 0.052954435754085226%
  PID: 5968, Name: mysqld.exe, CPU: 0.0%, Memory: 1.589986873339967%
  PID: 6056, Name: cmd.exe, CPU: 0.0%, Memory: 0.054568582763305125%
  PID: 6116, Name: msedge.exe, CPU: 0.0%, Memory: 1.7588474782077135%
  PID: 6240, Name: conhost.exe, CPU: 0.0%, Memory: 0.07159523024765702%
  PID: 6272, Name: svchost.exe, CPU: 0.0%, Memory: 0.09492225799380272%
  PID: 6304, Name: svchost.exe, CPU: 0.0%, Memory: 0.213275682250475%
  PID: 6540, Name: msedge.exe, CPU: 0.0%, Memory: 0.09752572091189934%
  PID: 6720, Name: MMSSHOST.exe, CPU: 0.0%, Memory: 0.1349635176741287%
  PID: 6884, Name: mfevtps.exe, CPU: 0.0%, Memory: 0.1883345074951094%
  PID: 7020, Name: svchost.exe, CPU: 0.0%, Memory: 0.12137344124166435%
  PID: 7048, Name: WmiPrvSE.exe, CPU: 0.1%, Memory: 0.4146275043360675%
  PID: 7096, Name: ProtectedModuleHost.exe, CPU: 0.0%, Memory: 0.25409798080623%
  PID: 7192, Name: unsecapp.exe, CPU: 0.0%, Memory: 0.09716123610336581%
  PID: 7292, Name: WmiPrvSE.exe, CPU: 0.0%, Memory: 0.15172981886667095%
  PID: 7468, Name: ctfmon.exe, CPU: 0.0%, Memory: 0.4176995905794215%
  PID: 7668, Name: McCSPServiceHost.exe, CPU: 0.0%, Memory: 0.07909320345177527%
  PID: 7732, Name: SynTPEnh.exe, CPU: 3.7%, Memory: 0.22749058978328252%
  PID: 7892, Name: svchost.exe, CPU: 0.0%, Memory: 0.06050447821656542%
  PID: 7932, Name: svchost.exe, CPU: 0.0%, Memory: 0.1745361540291973%
  PID: 7968, Name: conhost.exe, CPU: 0.0%, Memory: 0.050246834319264744%
  PID: 7980, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.23311406968637124%
  PID: 8308, Name: svchost.exe, CPU: 0.0%, Memory: 0.3406891574621235%
  PID: 8488, Name: svchost.exe, CPU: 0.0%, Memory: 0.11923860164882515%
  PID: 8560, Name: NgcIso.exe, CPU: 0.0%, Memory: 0.03197052463422648%
  PID: 8572, Name: explorer.exe, CPU: 0.0%, Memory: 4.209382984495337%
  PID: 8704, Name: taskhostw.exe, CPU: 0.0%, Memory: 0.3108014031623743%
  PID: 8728, Name: svchost.exe, CPU: 0.0%, Memory: 0.3168935063907204%
  PID: 8840, Name: svchost.exe, CPU: 0.0%, Memory: 0.3599027137976766%
  PID: 8928, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.4654471004973135%
  PID: 8952, Name: svchost.exe, CPU: 0.0%, Memory: 0.16433057939025858%
  PID: 8976, Name: AggregatorHost.exe, CPU: 0.0%, Memory: 0.16870439709266088%
  PID: 9032, Name: svchost.exe, CPU: 59.5%, Memory: 0.4282175807685318%
  PID: 9108, Name: sihost.exe, CPU: 0.0%, Memory: 0.49950039546601727%
  PID: 9180, Name: svchost.exe, CPU: 0.0%, Memory: 0.41353404991046694%
  PID: 9244, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.137192602624603%
  PID: 9252, Name: ShellHost.exe, CPU: 0.0%, Memory: 1.8195602334577268%
  PID: 9340, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.13657766468334862%
  PID: 9356, Name: conhost.exe, CPU: 0.0%, Memory: 0.09695295906991808%
  PID: 9440, Name: svchost.exe, CPU: 0.0%, Memory: 0.27247842900799213%
  PID: 9608, Name: OpenConsole.exe, CPU: 0.0%, Memory: 0.2136401670590085%
  PID: 9612, Name: svchost.exe, CPU: 0.0%, Memory: 0.10721060296721877%
  PID: 9704, Name: svchost.exe, CPU: 0.0%, Memory: 0.10715853370885683%
  PID: 9736, Name: PhoneExperienceHost.exe, CPU: 0.0%, Memory: 1.476788305661126%
  PID: 9924, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.13746284207550147%
  PID: 9960, Name: svchost.exe, CPU: 0.0%, Memory: 0.10835612665118126%
  PID: 10084, Name: svchost.exe, CPU: 0.0%, Memory: 0.09554708909414592%
  PID: 10116, Name: BraveCrashHandler.exe, CPU: 0.0%, Memory: 0.022337711837268986%
  PID: 10124, Name: BraveCrashHandler64.exe, CPU: 0.0%, Memory: 0.0180159633932286%
  PID: 10256, Name: svchost.exe, CPU: 0.0%, Memory: 0.27315532936669723%
  PID: 10476, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.40624435373979634%
  PID: 10572, Name: WindowsTerminal.exe, CPU: 4.4%, Memory: 1.188793237661278%
  PID: 10672, Name: svchost.exe, CPU: 0.0%, Memory: 0.10892888849316253%
  PID: 10680, Name: TextInputHost.exe, CPU: 0.0%, Memory: 0.93636147312263%
  PID: 10768, Name: SearchHost.exe, CPU: 0.0%, Memory: 1.3810329395335323%
  PID: 10792, Name: StartMenuExperienceHost.exe, CPU: 0.0%, Memory: 1.7356766582366536%
  PID: 10800, Name: svchost.exe, CPU: 0.0%, Memory: 0.14553357712160098%
  PID: 10908, Name: svchost.exe, CPU: 0.9%, Memory: 0.30038755148998786%
  PID: 10924, Name: msedge.exe, CPU: 0.0%, Memory: 0.37422175984720796%
  PID: 11072, Name: Widgets.exe, CPU: 0.0%, Memory: 0.3251725184702677%
  PID: 11112, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.5548500171047513%
  PID: 11136, Name: svchost.exe, CPU: 0.0%, Memory: 0.2720618749410967%
  PID: 11216, Name: svchost.exe, CPU: 0.0%, Memory: 0.20452804684567036%
  PID: 11276, Name: conhost.exe, CPU: 0.0%, Memory: 0.11908239387373933%
  PID: 11664, Name: svchost.exe, CPU: 0.0%, Memory: 0.20343459242006975%
  PID: 11736, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.05618272977252504%
  PID: 11792, Name: MpCmdRun.exe, CPU: 0.1%, Memory: 0.21733708440270574%
  PID: 12008, Name: WhatsApp.exe, CPU: 0.0%, Memory: 2.4904726274512257%
  PID: 12092, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.45435634846622186%
  PID: 12320, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.2116615352412551%
  PID: 12464, Name: chrome.exe, CPU: 0.0%, Memory: 2.586280062837181%
  PID: 12528, Name: chrome.exe, CPU: 0.0%, Memory: 0.11434409136280349%
  PID: 12548, Name: svchost.exe, CPU: 0.0%, Memory: 0.21337982076719886%
  PID: 12572, Name: NisSrv.exe, CPU: 0.0%, Memory: 0.13256833178947983%
  PID: 12660, Name: uihost.exe, CPU: 0.0%, Memory: 0.15901951503734146%
  PID: 12716, Name: MpCmdRun.exe, CPU: 0.0%, Memory: 0.15094877999124193%
  PID: 12724, Name: conhost.exe, CPU: 0.0%, Memory: 0.11913446313210126%
  PID: 12752, Name: SearchIndexer.exe, CPU: 0.0%, Memory: 0.4436300812436639%
  PID: 13032, Name: mcshield.exe, CPU: 0.0%, Memory: 0.09507846576888851%
  PID: 13216, Name: FileCoAuth.exe, CPU: 0.0%, Memory: 0.33943949526143713%
  PID: 13352, Name: conhost.exe, CPU: 0.0%, Memory: 0.13647352616662475%
  PID: 13572, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.5788539452096022%
  PID: 13632, Name: ExpressVPNNotificationService.exe, CPU: 0.0%, Memory: 0.7831737150218248%
  PID: 13720, Name: msedge.exe, CPU: 0.0%, Memory: 0.8716393849787479%
  PID: 13748, Name: svchost.exe, CPU: 29.7%, Memory: 0.8583617240964552%
  PID: 13756, Name: browserhost.exe, CPU: 0.0%, Memory: 0.03462605681068503%
  PID: 13776, Name: servicehost.exe, CPU: 0.7%, Memory: 0.20593391682144252%
  PID: 13816, Name: mcapexe.exe, CPU: 0.0%, Memory: 0.022650127387440582%
  PID: 14060, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.18396068979270708%
  PID: 14260, Name: MfeAVSvc.exe, CPU: 1.6%, Memory: 0.6182183045312231%
  PID: 15016, Name: OneDrive.exe, CPU: 0.0%, Memory: 3.3805965991484594%
  PID: 15100, Name: msedge.exe, CPU: 0.0%, Memory: 0.46961264116626805%
  PID: 15132, Name: msedge.exe, CPU: 0.0%, Memory: 0.21218222782487442%
  PID: 15160, Name: chrome.exe, CPU: 0.0%, Memory: 0.39843396498550654%
  PID: 15208, Name: BraveCrashHandler64.exe, CPU: 0.0%, Memory: 0.026242906214413917%
  PID: 15236, Name: BraveCrashHandler.exe, CPU: 0.0%, Memory: 0.03025223910828271%
  PID: 15244, Name: smartscreen.exe, CPU: 0.0%, Memory: 0.1481370400396976%
  PID: 15284, Name: SecurityHealthSystray.exe, CPU: 0.0%, Memory: 0.1463666852553919%
  PID: 15304, Name: SecurityHealthService.exe, CPU: 0.0%, Memory: 0.3073648321104868%
  PID: 15484, Name: svchost.exe, CPU: 0.0%, Memory: 0.21551466036003808%
  PID: 15556, Name: DesktopExtension.exe, CPU: 0.0%, Memory: 0.6092623920929707%
  PID: 15780, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11793687018977683%
  PID: 15788, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.5724916025303577%
  PID: 15852, Name: cmd.exe, CPU: 0.0%, Memory: 0.045091977741433434%
  PID: 15856, Name: cmd.exe, CPU: 0.0%, Memory: 0.045508531808328895%
  PID: 15868, Name: conhost.exe, CPU: 0.0%, Memory: 0.10283678526481643%
  PID: 15884, Name: conhost.exe, CPU: 0.0%, Memory: 0.10268057748973064%
  PID: 15964, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.026815668056395174%
  PID: 15972, Name: browserhost.exe, CPU: 0.0%, Memory: 0.03197052463422648%
  PID: 15992, Name: msedgewebview2.exe, CPU: 1.6%, Memory: 1.6321109033547703%
  PID: 16236, Name: cmd.exe, CPU: 0.0%, Memory: 0.0739904161323059%
  PID: 16492, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.5137673722571867%
  PID: 16536, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11835342425667228%
  PID: 16732, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.02322288922942184%
  PID: 16748, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.09804641349551867%
  PID: 16756, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.22618885832423422%
  PID: 16804, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.042957138148594205%
  PID: 16972, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.7908799652593909%
  PID: 17292, Name: chrome.exe, CPU: 0.0%, Memory: 1.2205554852620568%
  PID: 17412, Name: HP.myHP.exe, CPU: 0.0%, Memory: 1.393581630798758%
  PID: 17544, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.8483123572326022%
  PID: 17552, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.46044845169456794%
  PID: 17600, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.24607931501849242%
  PID: 17764, Name: msedgewebview2.exe, CPU: 2.2%, Memory: 1.309698055577685%
  PID: 17904, Name: chrome.exe, CPU: 0.0%, Memory: 0.6474291584722671%
  PID: 17920, Name: chrome.exe, CPU: 0.0%, Memory: 1.1511471638656008%
  PID: 18036, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.15641605211924486%
  PID: 18048, Name: conhost.exe, CPU: 0.0%, Memory: 0.0853935837135691%
  PID: 18336, Name: svchost.exe, CPU: 0.0%, Memory: 0.4506073618641628%
  PID: 18480, Name: dllhost.exe, CPU: 0.0%, Memory: 0.12465380451846611%
  PID: 18564, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.751411467421046%
  PID: 18572, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.4587301661686243%
  PID: 18624, Name: CrossDeviceService.exe, CPU: 0.0%, Memory: 1.2197223771282657%
  PID: 18640, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.252535903055372%
  PID: 18760, Name: python.exe, CPU: 10.1%, Memory: 0.6648202907651526%
  PID: 18816, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.0375320421198644%
  PID: 19000, Name: unsecapp.exe, CPU: 0.0%, Memory: 0.12303965750924621%
  PID: 19124, Name: chrome.exe, CPU: 0.0%, Memory: 0.9105351209751114%
  PID: 19172, Name: HPSystemEventUtilityHost.exe, CPU: 0.0%, Memory: 0.4771106143703864%
  PID: 19188, Name: HPMediaNetwork.exe, CPU: 0.0%, Memory: 0.5238167391210397%
  PID: 19256, Name: svchost.exe, CPU: 0.0%, Memory: 0.19036520857122477%
  PID: 19400, Name: svchost.exe, CPU: 0.0%, Memory: 0.3786476468079722%
  PID: 20044, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.7071005285550417%
  PID: 20936, Name: conhost.exe, CPU: 0.0%, Memory: 0.1362131798748151%
  PID: 21000, Name: FileSyncHelper.exe, CPU: 0.0%, Memory: 0.3392312182279894%
  PID: 21260, Name: ApplicationFrameHost.exe, CPU: 0.0%, Memory: 0.6412329167271972%
  PID: 21384, Name: taskhostw.exe, CPU: 0.0%, Memory: 0.4589905124604339%
2025-04-07T08:32:36.250947 - Network activity reported
2025-04-07T08:32:43.162946 - Web activity reported
2025-04-07T08:32:45.516512 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 1012.7%, Memory: 0.00010413851672386474%
  PID: 4, Name: System, CPU: 6.1%, Memory: 0.13116246181370764%
  PID: 188, Name: , CPU: 0.0%, Memory: 0.5428220184231449%
  PID: 232, Name: Registry, CPU: 0.0%, Memory: 0.7709895085651327%
  PID: 792, Name: smss.exe, CPU: 0.0%, Memory: 0.018276309685038263%
  PID: 1068, Name: csrss.exe, CPU: 0.1%, Memory: 0.06388898001009102%
  PID: 1200, Name: wininit.exe, CPU: 0.0%, Memory: 0.06336828742647169%
  PID: 1208, Name: csrss.exe, CPU: 0.4%, Memory: 0.07201178431455246%
  PID: 1284, Name: services.exe, CPU: 0.4%, Memory: 0.13277660882292755%
  PID: 1312, Name: winlogon.exe, CPU: 0.0%, Memory: 0.11814514722322456%
  PID: 1340, Name: svchost.exe, CPU: 0.0%, Memory: 0.18521035199339345%
  PID: 1360, Name: LsaIso.exe, CPU: 0.0%, Memory: 0.043269553698765804%
  PID: 1376, Name: lsass.exe, CPU: 0.0%, Memory: 0.37656487647349496%
  PID: 1512, Name: svchost.exe, CPU: 0.0%, Memory: 0.4583136121017287%
  PID: 1528, Name: svchost.exe, CPU: 0.0%, Memory: 0.1901048622794151%
  PID: 1536, Name: McUICnt.exe, CPU: 0.0%, Memory: 0.08888222402381857%
  PID: 1540, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.07987424232720426%
  PID: 1548, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.0448837007079857%
  PID: 1568, Name: svchost.exe, CPU: 0.0%, Memory: 0.11502099172150862%
  PID: 1644, Name: svchost.exe, CPU: 7.4%, Memory: 0.2145253444511614%
  PID: 1660, Name: svchost.exe, CPU: 1.0%, Memory: 0.11491685320478476%
  PID: 1700, Name: svchost.exe, CPU: 0.1%, Memory: 0.12361241935122745%
  PID: 1796, Name: dwm.exe, CPU: 1.4%, Memory: 1.3111559948118192%
  PID: 1836, Name: svchost.exe, CPU: 0.0%, Memory: 0.05644307606433469%
  PID: 1852, Name: svchost.exe, CPU: 0.0%, Memory: 0.12621588226932406%
  PID: 1892, Name: svchost.exe, CPU: 0.0%, Memory: 0.1345990328655952%
